index,prediction
86773,24.0 inch
86774,240.0 gram
86775,
86776,
86777,38.0 millimeter
86778,
86779,12.7 centimetre
86780,12.7 centimetre
86781,250.0 inch
86782,
86783,29.0 inch
86784,8.7 inch
86785,42.0 centimetre
86786,
86787,14.0 inch
86788,11.0 inch
86789,11.0 inch
86790,10.0 mm
86791,1290.0 mm
86792,
86793,12.0 cm
86794,36.0 inch
86795,
86796,40.0 inch
86797,8.0 inch
86798,20.0 centimetre
86799,
86800,150.0 centimetre
86801,2.0 pound
86802,3.5 inch
86803,
86804,14.0 ounce
86805,142.0 millimetre
86806,17.7 inch
86807,42.5 inch
86808,42.5 inch
86809,6.2 centimetre
86810,2.6 inch
86811,4.1 inch
86812,73.0 inch
86813,28.0 inch
86814,0.5 centimetre
86815,5.0 centimetre
86816,5.0 centimetre
86817,5.7 inch
86818,0.98 inch
86819,0.98 inch
86820,0.98 inch
86821,25.0 inch
86822,25.0 inch
86823,3.5 inch
86824,50.51 watt
86825,200.0 grams
86826,3.6 inch
86827,
86828,3.7 inch
86829,21.2 cm
86830,500.0 gram
86831,
86832,200.0 inch
86833,78.7 inch
86834,10.0 cm
86835,160.0 watt
86836,
86837,10.0 centimetre
86838,10.0 cm
86839,10.0 centimetre
86840,
86841,7.5 centimetre
86842,5.0 inch
86843,6.0 cm
86844,
86845,
86846,
86847,10.5 inch
86848,
86849,
86850,
86851,
86852,65.0 watt
86853,25.0 centimetre
86854,66.0 pound
86855,
86856,29.5 inch
86857,
86858,14.1 cm
86859,14.0 inch
86860,14.0 inch
86861,40.2 inch
86862,31.0 centimetre
86863,
86864,
86865,
86866,
86867,50.0 centimetre
86868,
86869,
86870,20.0 millimeter
86871,70.0 mm
86872,7.9 inch
86873,7.9 unknown
86874,
86875,236.0 mL/8fl oz
86876,13.0 centimetre
86877,42.50 mm
86878,
86879,25.0 centimetre
86880,25.0 centimetre
86881,
86882,8.5 inch
86883,
86884,
86885,
86886,
86887,
86888,3.0 foot
86889,3.0 feet
86890,6.0 inch
86891,11.20 centimetre
86892,
86893,90.0 inch
86894,19.0 centimetre
86895,19.0 centimetre
86896,
86897,
86898,8.0 centimetre
86899,14.0 centimetre
86900,4.3 inch
86901,
86902,171.0 centimetre
86903,30.0 centimetre
86904,
86905,
86906,16.0 fluid ounce
86907,14.6 cm
86908,8.0 inch
86909,
86910,
86911,2.6 inch
86912,51.0 inch
86913,60.0 inch
86914,
86915,4.13 inch
86916,180.0 centimetre
86917,
86918,180.0 centimetre
86919,
86920,15.0 inch
86921,0.12 mm
86922,5.4 inch
86923,25.0 centimetre
86924,22.0 centimetre
86925,52.0 centimetre
86926,14.0 inch
86927,
86928,120.0 cm
86929,50.0 cm
86930,8.7 inch
86931,
86932,30.67 inch
86933,
86934,23.0 millimetre
86935,
86936,10.25 inch
86937,84.0 inch
86938,8.0 grams
86939,Not Available unit
86940,30.0 inch
86941,32.0 inch
86942,110.0 centimetre
86943,8.20 centimetre
86944,26.5 centimetre
86945,
86946,
86947,
86948,
86949,80.0 mm
86950,
86951,
86952,
86953,
86954,
86955,
86956,6.6 inch
86957,height inch
86958,
86959,
86960,
86961,19.5 centimetre
86962,
86963,0.088 watt
86964,10.0 cm
86965,38.60 centimetre
86966,25.0 centimetre
86967,
86968,27.5 inch
86969,15.74 inch
86970,2.0 inch
86971,
86972,1.2 inch
86973,
86974,3.27 inch
86975,83.0 mm
86976,
86977,
86978,28.0 centimetre
86979,10.0 yards
86980,2.5 inch
86981,0.0 inch
86982,71.0 cm
86983,29.0 inch
86984,
86985,
86986,
86987,5.0 pound
86988,25.0 centimeter
86989,25.0 centimetre
86990,
86991,2.1 millimetre
86992,37.0 cm
86993,
86994,8.8 oz
86995,3.3 inch
86996,10.0 foot
86997,
86998,38.0 centimetre
86999,30.0 inch
87000,30.0 inch
87001,
87002,6.25 inch
87003,6.25 inch
87004,
87005,6.5 centimetre
87006,6.5 centimetre
87007,
87008,4.13 inch
87009,
87010,
87011,18.0 centimetre
87012,18.0 centimetre
87013,
87014,22.5 centimetre
87015,12.0 cm
87016,4.0 inch
87017,
87018,220.0 cm
87019,15.0 inch
87020,
87021,50.0 percent
87022,18.0 centimetre
87023,56.0 centimetre
87024,7.00 gram
87025,1150.0 mm
87026,14.0 centimetre
87027,14.0 centimetre
87028,
87029,310.0 millimeter
87030,300.0 millimeter
87031,
87032,
87033,
87034,3.50 inch
87035,
87036,2.56 inch
87037,
87038,
87039,34.0 inch
87040,18.0 centimetre
87041,
87042,
87043,5.0 centimetre
87044,
87045,23.0 gram
87046,45.9 inch
87047,
87048,
87049,4.1 inch
87050,13.0 inch
87051,
87052,
87053,22.0 inch
87054,3.7 inch
87055,
87056,
87057,
87058,181.7 cm
87059,361.0 cm
87060,17.0 inch
87061,350.0 pound
87062,
87063,4.5 centimetre
87064,4.5 centimetre
87065,4.5 centimetre
87066,
87067,
87068,
87069,
87070,5.0 inch
87071,26.0 inch
87072,71.0 inch
87073,125.0 ml
87074,24.0 inch
87075,
87076,3.9 cm
87077,
87078,
87079,
87080,
87081,
87082,
87083,11.4 inch
87084,
87085,
87086,8.0 cm
87087,5.0 cm
87088,7.0 centimetre
87089,3.20 millimeter
87090,3.0 inch
87091,180.0 cm
87092,90.0 inch
87093,63.0 centimetre
87094,
87095,
87096,10.0 centimetre
87097,12.0 centimetre
87098,
87099,
87100,
87101,
87102,3.35 inch
87103,3.35 inch
87104,3.35 cm
87105,30.0 centimeter
87106,
87107,72.0 inch
87108,99.0 gram
87109,17.0 centimetre
87110,11.0 inch
87111,
87112,14.0 ounce
87113,13.0 centimetre
87114,13.0 centimetre
87115,13.0 centimetre
87116,28.3 inch
87117,28.3 inch
87118,
87119,
87120,
87121,30.5 inch
87122,30.5 inch
87123,11.0 inch
87124,
87125,0.0 inch
87126,43.0 inch
87127,53.0 cm
87128,53.0 cm
87129,149.0 millimeter
87130,149.0 mm
87131,
87132,16.5 cm
87133,80.0 cm
87134,6.0 inch
87135,6.0 inch
87136,
87137,30.0 inch
87138,
87139,5.0 centimetre
87140,5.0 centimetre
87141,5.0 centimetre
87142,
87143,Not available 
87144,17.5 cm
87145,180.0 mm
87146,0.2 inch
87147,0.5 inch
87148,
87149,12 100cm
87150,
87151,155.0 mm
87152,
87153,16.0 mm
87154,16.0 mm
87155,
87156,4.33 inch
87157,35.31 centimetre
87158,
87159,118.11 inch
87160,118.11 inch
87161,15.74 inch
87162,
87163,7.87 inch
87164,
87165,1.50 centimetre
87166,
87167,5.5 inch
87168,
87169,103.0 centimetre
87170,0.41 cm
87171,
87172,38.0 centimetre
87173,38.0 centimetre
87174,38.0 centimetre
87175,28.0 inch
87176,35.0 cm
87177,5.9 inch
87178,5.9 inch
87179,15.0 cm
87180,
87181,9.1 inch
87182,
87183,260.0 watt
87184,
87185,3.75 inch
87186,
87187,7.0 centimetre
87188,7.0 centimetre
87189,44.5 inch
87190,44.5 inch
87191,44.5 inch
87192,8.5 centimetre
87193,120.0 cm
87194,13.0 centimetre
87195,120.0 ml/net
87196,
87197,28.0 inch
87198,28.0 inch
87199,
87200,4.96 inch
87201,5.0 inch
87202,9.6 inch
87203,6.0 cm
87204,
87205,
87206,
87207,
87208,5.0 inch
87209,14.0 cm
87210,40.0 cm
87211,30.0 oz
87212,3.0 inch
87213,2.0 inch
87214,2.0 inch
87215,
87216,8.5 inch
87217,8.66 inch
87218,5.0 centimetre
87219,6.5 centimetre
87220,16.51 centimetre
87221,
87222,
87223,
87224,
87225,15.0 centimetre
87226,
87227,
87228,2.8 inch
87229,21.65 inch
87230,
87231,225.0 millimetre
87232,16.0 inch
87233,16.0 inch
87234,16.0 inch
87235,20.0 centimetre
87236,
87237,2.5 centimetre
87238,
87239,63.7 inch
87240,63.7 inch
87241,4.0 inch
87242,4.0 inch
87243,24.0 inch
87244,43.5 inch
87245,2.8 inch
87246,13.0 cm
87247,4.23 millimeter
87248,8.0 inch
87249,8.0 inch
87250,
87251,7.48 inch
87252,
87253,75.0 pound
87254,7.5 centimetre
87255,
87256,5-6hrs Fully Charge
87257,
87258,2.3 inch
87259,
87260,
87261,6.5 inch
87262,
87263,15.0 cm
87264,15.0 cm
87265,15.0 centimetre
87266,8.3 inch
87267,
87268,A3 The League of
87269,12.3 centimetre
87270,11.5 inch
87271,
87272,
87273,7.0 inch
87274,27.6 inch
87275,22.75 inch
87276,
87277,
87278,
87279,63.0 inch
87280,8.31 inch
87281,6.09 inch
87282,
87283,
87284,26.0 mm
87285,17.5 inch
87286,14.7 inch
87287,24.5 inch
87288,6.69 inch
87289,
87290,
87291,30.0 millimetre
87292,540.0 gram
87293,
87294,17.5 centimeter
87295,5.5 inch
87296,
87297,
87298,250.0 piece
87299,42.7 inch
87300,
87301,5.0 inch
87302,
87303,21.2 inch
87304,
87305,8.0 inch
87306,
87307,
87308,65.0 inch
87309,
87310,60.5 inch
87311,
87312,12.0 inch
87313,
87314,Need more information inch
87315,10.0 pound
87316,
87317,5.31 inch
87318,48.0 inch
87319,
87320,48.0 inch
87321,
87322,4.5cm centimetre
87323,22.86 centimetre
87324,22.0 inch
87325,27.0 centimetre
87326,22.0 inch
87327,
87328,
87329,7.0 inch
87330,7.0 inch
87331,
87332,28.0 cm
87333,78.0 inch
87334,78.0 inch
87335,
87336,15.7 inch
87337,
87338,38.58 inch
87339,17.9 inch
87340,90.0 cm
87341,
87342,20.0 inch
87343,28.5 inch
87344,120.0 centimetre
87345,120.0 centimetre
87346,200.0 PCS
87347,16.0 cm
87348,
87349,8.7 inch
87350,2.59 inch
87351,
87352,7.5 inch
87353,7.5 inch
87354,6.70 inch
87355,
87356,49.0 inch
87357,
87358,
87359,8.0 inch
87360,12.0 inch
87361,5.8 centimetre
87362,5.8 centimetre
87363,22.0 centimetre
87364,
87365,
87366,
87367,
87368,
87369,
87370,4.0 inch
87371,5.0 centimetre
87372,6.3 cm
87373,? inch
87374,152.0 inch
87375,
87376,10.0 oz
87377,
87378,45.0 millimeter
87379,
87380,45.0 millimeter
87381,12.0 inch
87382,10.0 pound
87383,
87384,20.0 cm
87385,
87386,6.3 inch
87387,
87388,3.8 centimetre
87389,5000.0 ton
87390,
87391,15.24 cm
87392,12.5 inch
87393,15.24 centimetre
87394,4.5 centimetre
87395,4.5 centimetre
87396,8.5 inch
87397,
87398,1.0 milliliter
87399,4.0 inch
87400,
87401,4.45 inch
87402,8.0 inch
87403,
87404,3.860 kilogram
87405,212.0 mL
87406,
87407,31.0 centimetre
87408,
87409,500.0 pound
87410,15.7 inch
87411,15.7 cm
87412,numerical_value unit
87413,11.0 centimetre
87414,39.3 inch
87415,21.26 inch
87416,
87417,23.0 centimetre
87418,165.0 millimetre
87419,
87420,143.0 inch
87421,9.0 centimetre
87422,9.0 cm
87423,15.0 centimetre
87424,
87425,1350.0 millimetre
87426,28.0 inch
87427,24.0 fluid ounce (fl oz)
87428,67.0 cm
87429,35.1 inch
87430,28.0 grams
87431,85.5 millimeter
87432,
87433,10.0 centimetre
87434,130.0 centimeter
87435,Dining Bench LSE
87436,130.0 centimetre
87437,
87438,14.5 inch
87439,
87440,54.0 cm
87441,7.3 inch
87442,
87443,9.5 centimetre
87444,150.0 inch
87445,
87446,150.0 centimeter
87447,1.1 inch
87448,0.55 inch
87449,2.4 watt
87450,
87451,
87452,23.0 centimetre
87453,
87454,
87455,76.0 cm
87456,25.0 centimetre
87457,25.0 centimetre
87458,110.0 pound
87459,153.0 cm
87460,Not Applicable N/A
87461,2.3 centimetre
87462,223.0 g
87463,223.0 gram
87464,
87465,
87466,14.7 centimetre
87467,
87468,2.7 inch
87469,6.9 inch
87470,12.2 cm
87471,23.75 inch
87472,4.6 inch
87473,
87474,
87475,8.2 inch
87476,30.0 centimetre
87477,30.0 centimetre
87478,30.0 centimetre
87479,30.0 centimetre
87480,20.0 pound
87481,
87482,
87483,10.75 inch
87484,
87485,5.0 inch
87486,35.5 centimetre
87487,26.0 centimetre
87488,21.0 gram
87489,21.0 gram
87490,
87491,100.0 gram
87492,63.0 inch
87493,
87494,
87495,1.5 inch
87496,
87497,
87498,100.0 mm
87499,
87500,19.2 pounds
87501,440 pound
87502,
87503,8.0 centimetre
87504,8.0 centimetre
87505,
87506,13.78 inch
87507,45.0 millimetre
87508,
87509,
87510,1.0 inch
87511,
87512,
87513,
87514,
87515,250.0 millimetre
87516,
87517,10.63 inch
87518,
87519,55.0 centimetre
87520,13.0 centimetre
87521,8.0 inch
87522,7.87 inch
87523,30.0 centimetre
87524,30.0 centimetre
87525,
87526,70.0 millimetre
87527,7.6 inch
87528,
87529,
87530,
87531,40.0 centimetre
87532,40.0 centimetre
87533,14.9 inch
87534,14.9 inch
87535,
87536,
87537,16.0 inch
87538,8.0 inch
87539,8.0 inch
87540,380.0 millimeter
87541,4.5 inch
87542,3.62 inch
87543,
87544,1.5 inch
87545,
87546,8.5 centimetre
87547,3.5 centimetre
87548,35.5 cm
87549,
87550,3.5 inch
87551,3.4 inch
87552,
87553,8.7 inch
87554,5.3 centimetre
87555,
87556,
87557,5.0 inch
87558,
87559,32.0 cm
87560,
87561,
87562,
87563,29.0 cm
87564,56.5 inch
87565,1.8 centimeter
87566,
87567,17.0 inch
87568,20.97 centimetre
87569,45.0 centimeter
87570,45.0 centimetre
87571,430.0 gram
87572,6.5 foot
87573,5.0 foot
87574,
87575,71.0 cm
87576,200.0 meter
87577,
87578,11.6 inch
87579,12.0 inch
87580,22.05 inch
87581,16.2 cm
87582,
87583,4.80 inch
87584,2.5 centimeter
87585,62.0 inch
87586,0.47 inch
87587,27.6 inch
87588,
87589,
87590,16.0 centimetre
87591,83.052 millimetre
87592,14.00 inch
87593,35.0 centimetre
87594,32.5 centimetre
87595,32.5 centimetre
87596,32.5 centimetre
87597,numerical_value unit
87598,
87599,120.0 cm
87600,
87601,26.8 inch
87602,61.0 cm
87603,
87604,
87605,380.0 gsm
87606,
87607,7.8 inch
87608,9.0 inch
87609,
87610,14.5 inch
87611,
87612,220.0 pound
87613,220.0 pound
87614,45.0 centimetre
87615,
87616,
87617,115.0 millimeter
87618,115.0 millimeter
87619,
87620,10.5 centimetre
87621,12.40 inch
87622,16.0 cm
87623,25.0 centimetre
87624,9.50 centimetre
87625,25.5 cm
87626,23.0 centimetre
87627,4.0 centimetre
87628,27.5 centimetre
87629,27.5 centimetre
87630,
87631,
87632,
87633,4.5 inch
87634,4.5 inch
87635,4.5 inch
87636,
87637,
87638,
87639,
87640,3.5 centimetre
87641,4.7 inch
87642,
87643,150.0 kilogram
87644,54.0 centimetre
87645,
87646,54.0 cm
87647,3.1 centimetre
87648,3.1 cm
87649,18.0 centimetre
87650,
87651,
87652,23.0 millimeter
87653,
87654,21.0 cm
87655,46.0 cm
87656,8.6 cm3
87657,29.7 cm
87658,1.8 millimetre
87659,39.70 inch
87660,330.0 pound
87661,6.0 centimetre
87662,40.0 cm
87663,2.4 meter
87664,
87665,
87666,13.0 centimetre
87667,8.3 inch
87668,8.3 inch
87669,2.0 inch
87670,
87671,208.0 cm
87672,29.72 inch
87673,76.673 inch
87674,0.46 pound
87675,5.0 pound
87676,
87677,2.5 inch
87678,67.8542789389 unit
87679,678542789389 unit
87680,160.0 centimetre
87681,15.4 inch
87682,34.5 centimetre
87683,10.54 inch
87684,8.5 centimetre
87685,17.7 inch
87686,17.7 inch
87687,5.0 centimetre
87688,
87689,114.3 millimeter
87690,20.0 inch
87691,
87692,
87693,
87694,
87695,
87696,235.0 millimeter
87697,16.34 inch
87698,5.51 inch
87699,5.51 inch
87700,5.01 centimetre
87701,
87702,
87703,
87704,
87705,
87706,
87707,
87708,86.0 cm
87709,3.0 foot
87710,
87711,200.0 millimeter
87712,13.0 cm
87713,17.0 inch
87714,
87715,
87716,
87717,
87718,12.75 inch
87719,Depth value unit
87720,215.0 cm
87721,4.5 inch
87722,
87723,15.0 watt
87724,6.3 inch
87725,7.0 centimetre
87726,22.5 centimetre
87727,22.5 centimetre
87728,22.5 centimetre
87729,
87730,
87731,
87732,
87733,
87734,3.23 inch
87735,80.0 mm
87736,68.0 cm
87737,68.0 cm
87738,23.2 cm
87739,14.7 centimetre
87740,16.5 inch
87741,16.5 inch
87742,
87743,35.43 inch
87744,
87745,54.0 inch
87746,27.0 inch
87747,18.0 inch
87748,
87749,
87750,5.0 inch
87751,3.5 inch
87752,24.0 cm
87753,
87754,5.0 inch
87755,
87756,102.0 centimetre
87757,5.0 inch
87758,5.0 inch
87759,
87760,1.5 inch
87761,15.5 inch
87762,70.0 cm
87763,70.0 cm
87764,
87765,7.2 inch
87766,7.2 inch
87767,7.5 ounce
87768,
87769,24.0 cm
87770,12.2 inch
87771,6.6 inch
87772,20.1 inch
87773,
87774,20.0 cm
87775,31.0 centimetre
87776,325.0 mm
87777,176.0 millimeter
87778,70.0 cm
87779,5.0 inch
87780,
87781,5.5 cm
87782,13.0 centimetre
87783,
87784,
87785,
87786,2.75 inch
87787,9.25 inch
87788,8.07 inch
87789,
87790,34.0 centimetre
87791,5.0 inch
87792,5.0 inch
87793,5.0 inch
87794,3.15 inch
87795,
87796,3.15 inch
87797,
87798,39.0 inch
87799,0.3 pound
87800,2000.0 unit
87801,29.7 centimeter
87802,NA unit
87803,
87804,3.0 inch
87805,31.0 ounce
87806,17.0 centimetre
87807,17.0 centimetre
87808,
87809,15.0 centimetre
87810,44.09 inch
87811,
87812,15.7 inch
87813,
87814,39.0 inch
87815,83.0 inch
87816,
87817,60.0 centimetre
87818,60.0 centimetre
87819,6.7 inch
87820,15.0 centimetre
87821,695.76 millilitre
87822,7.30 inch
87823,10.0 inch
87824,
87825,
87826,5.2 centimetre
87827,7.0 centimetre
87828,7.0 centimetre
87829,7.0 centimetre
87830,
87831,
87832,6.69 inch
87833,
87834,6.69 inch
87835,
87836,
87837,80.0 mm
87838,3.0 inch
87839,41.0 millimeter
87840,14.5 inch
87841,
87842,
87843,4.0 inch
87844,4.7 inch
87845,
87846,72.0 inch
87847,142.0 centimeter
87848,
87849,
87850,31.9 inch
87851,31.9 inch
87852,
87853,25.0 centimetre
87854,25.0 centimetre
87855,25.0 cm
87856,20.0 cm
87857,20.0 cm
87858,20.0 cm
87859,20.0 fluid ounce
87860,
87861,4.72 inch
87862,8.8 inch
87863,110.0 volt
87864,
87865,15.0 cm
87866,13.11 inch
87867,
87868,
87869,475.0 millimetre
87870,
87871,
87872,
87873,3.5 mm
87874,
87875,80.0 millimetre
87876,
87877,3.9 centimetre
87878,3.9 cm
87879,20cm/7.9in CORAL
87880,20.0 inch
87881,41.0 mm
87882,41.0 mm
87883,
87884,
87885,19.0 inch
87886,39.4 inch
87887,11.61 inch
87888,
87889,15.0 centimetre
87890,7.0 centimetre
87891,8.5 inch
87892,
87893,12.0 centimetre
87894,12.0 centimetre
87895,15.5 centimetre
87896,PROfezziono ULTRA SLIM MULTI-COATED
87897,49.0 mm
87898,
87899,
87900,0.40 centimeter
87901,
87902,3.6 inch
87903,3.6 inch
87904,3.6 inch
87905,36.0 inch
87906,36.0 inch
87907,36.0 inch
87908,10.0 centimetre
87909,10.0 centimetre
87910,136.0 cm
87911,
87912,
87913,16.0 centimetre
87914,3.0 centimetre
87915,
87916,3.0 centimetre
87917,
87918,30.0 centimetre
87919,15.3 ounce
87920,
87921,5.0 inch
87922,
87923,6.0 inch
87924,
87925,
87926,12.6 inch
87927,
87928,11.61 cm
87929,3.1 centimetre
87930,8858600389 unit
87931,
87932,
87933,9.2 inch
87934,23.4 cm
87935,76.0 cm
87936,30.0 inch
87937,6.0 foot
87938,15.0 millimeter
87939,15mm 15mm
87940,74.0 mm
87941,74.0 millimeter
87942,5.0 watt
87943,12.0 volt
87944,2.50 centimetre
87945,6.56 inch
87946,30.0 centimetre
87947,30.0 centimetre
87948,
87949,18.9 centimetre
87950,
87951,18.9 centimetre
87952,9.0 centimetre
87953,
87954,18.0 centimeter
87955,36.0 centimetre
87956,19.0 cm
87957,56.0 inch
87958,0.5 millimeter
87959,0.50 millimetre
87960,118.0 cm
87961,
87962,200.0 millilitre
87963,
87964,
87965,4.72 inch
87966,46.0 cm
87967,5.5 centimetre
87968,5.5 centimetre
87969,32.5 inch
87970,
87971,3.5 inch
87972,3.5 inch
87973,45.0 cm
87974,45.0 centimetre
87975,
87976,3.50 inch
87977,
87978,240.0 mm
87979,210.0 mm
87980,162.0 centimetre
87981,12.59 inch
87982,12.25 inch
87983,
87984,
87985,
87986,
87987,90.0 pound
87988,
87989,4.0 inch
87990,4.0 inch
87991,23.0 centimetre
87992,30.0 centimetre
87993,30.0 inch
87994,9.0 mm
87995,9.0 mm
87996,
87997,8.0 cm
87998,4.0 inch
87999,2.0 inch
88000,170.0 cm
88001,
88002,
88003,7.874 cm
88004,
88005,Not specified not applicable
88006,
88007,13.8 inch
88008,13.8 inch
88009,
88010,
88011,11.81 inch
88012,68.0 cm
88013,68.0 cm
88014,
88015,30.0 centimetre
88016,30.0 centimetre
88017,1.8 centimetre
88018,7.87 inch
88019,18.0 inch
88020,
88021,473.0 millimeter
88022,473.0 millimeter
88023,
88024,
88025,26.0 centimetre
88026,26.0 centimetre
88027,26.0 centimetre
88028,31.5 inch
88029,15.0 centimetre
88030,2.28 inch
88031,10.0 cm
88032,4.0 inch
88033,3.5 inch
88034,
88035,5.9 inch
88036,14.96 inch
88037,
88038,
88039,
88040,10.43 inch
88041,7.1 inch
88042,
88043,58.0 inch
88044,
88045,60.0 inch
88046,8.42 inch
88047,25.0 centimetre
88048,
88049,5.9 inch
88050,15.75 inch
88051,15.0 millimeter
88052,15.0 millimeter
88053,15.0 millimeter
88054,3.99 inch
88055,6.5 centimetre
88056,9.0 inch
88057,75.51 inch
88058,18.0 inch
88059,
88060,
88061,
88062,11.81 inch
88063,25.0 cm
88064,20.0 centimetre
88065,5.7cm centimetre
88066,8.3 inch
88067,16.9cm inch
88068,8.4 cm
88069,75.0 cm
88070,
88071,4.09 inch
88072,2.36 NCH
88073,40.0 watt
88074,69.0 millimeter
88075,11.8 inch
88076,
88077,18.5 cm
88078,
88079,
88080,
88081,
88082,
88083,8.75 inch
88084,10.0 inch
88085,10.0 inch
88086,
88087,
88088,
88089,89.92 centimetre
88090,
88091,
88092,29.7 cm
88093,
88094,
88095,2.00 inch
88096,2.00 inch
